2025-10-23 00:11:36,628 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:18:14,400 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:25:25,316 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:21:34,009 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:22:38,360 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:20:36,413 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:42:59,143 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,144 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,246 - firewall - INFO - Packet allowed: 54.81.24.201 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.81.24.201 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,246 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,247 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,347 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,348 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,348 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,449 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,449 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,450 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,451 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,451 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,452 - firewall - INFO - Packet allowed: 192.168.0.216 -> 75.101.143.244 (Protocol-(6, 20)) | src=192.168.0.216 | dst=75.101.143.244 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,553 - firewall - INFO - Packet allowed: 192.168.0.216 -> 75.101.143.244 (Protocol-(6, 20)) | src=192.168.0.216 | dst=75.101.143.244 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,553 - firewall - INFO - Packet allowed: 192.168.0.216 -> 75.101.143.244 (Protocol-(6, 20)) | src=192.168.0.216 | dst=75.101.143.244 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,553 - firewall - INFO - Packet allowed: 192.168.0.216 -> 75.101.143.244 (Protocol-(6, 20)) | src=192.168.0.216 | dst=75.101.143.244 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,553 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.210.41.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.210.41.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,553 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.210.41.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.210.41.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,554 - firewall - INFO - Packet allowed: 52.202.68.43 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.202.68.43 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,554 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,654 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,856 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,856 - firewall - INFO - Packet allowed: 75.101.143.244 -> 192.168.0.216 (Protocol-(6, 20)) | src=75.101.143.244 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,857 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,857 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,959 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,959 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,961 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,961 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.210.41.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.210.41.32 | proto=Protocol-(6, 20)
2025-10-23 12:42:59,962 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.210.41.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.210.41.32 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,063 - firewall - INFO - Packet allowed: 44.207.66.208 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.207.66.208 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,064 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.210.41.32 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.210.41.32 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,266 - firewall - INFO - Packet allowed: 54.161.14.47 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.161.14.47 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,368 - firewall - INFO - Packet allowed: 3.210.41.32 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.210.41.32 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,569 - firewall - INFO - Packet allowed: 3.215.145.186 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.215.145.186 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:00,770 - firewall - INFO - Packet allowed: 52.86.193.81 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.86.193.81 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,071 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,072 - firewall - INFO - Packet allowed: 18.211.154.156 -> 192.168.0.216 (Protocol-(6, 20)) | src=18.211.154.156 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,173 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,274 - firewall - INFO - Packet allowed: 54.81.24.201 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.81.24.201 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,575 - firewall - INFO - Packet allowed: 52.202.68.43 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.202.68.43 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:01,878 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.255 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.255 | proto=Protocol-(17, 20)
2025-10-23 12:43:03,184 - firewall - INFO - Packet allowed: 192.168.0.1 -> 224.0.0.1 (Protocol-(2, 24)) | src=192.168.0.1 | dst=224.0.0.1 | proto=Protocol-(2, 24)
2025-10-23 12:43:04,188 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.182.143.213 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.182.143.213 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,188 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,189 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,189 - firewall - INFO - Packet allowed: 54.161.14.47 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.161.14.47 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,289 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,290 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,290 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,290 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,393 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,394 - firewall - INFO - Packet allowed: 192.168.0.216 -> 239.255.255.250 (Protocol-(2, 24)) | src=192.168.0.216 | dst=239.255.255.250 | proto=Protocol-(2, 24)
2025-10-23 12:43:04,394 - firewall - INFO - Packet allowed: 192.168.0.216 -> 239.255.255.250 (Protocol-(2, 24)) | src=192.168.0.216 | dst=239.255.255.250 | proto=Protocol-(2, 24)
2025-10-23 12:43:04,395 - firewall - INFO - Packet allowed: 52.182.143.213 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.182.143.213 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,596 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,597 - firewall - INFO - Packet allowed: 3.215.145.186 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.215.145.186 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,597 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 12:43:04,999 - firewall - INFO - Packet allowed: 52.86.193.81 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.86.193.81 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:22,432 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 13:40:22,633 - firewall - INFO - Packet allowed: 52.202.68.43 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.202.68.43 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:22,934 - firewall - INFO - Packet allowed: 52.201.191.150 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.201.191.150 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:24,947 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:24,949 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,049 - firewall - INFO - Packet allowed: 192.168.0.164 -> 224.0.0.251 (Protocol-(17, 20)) | src=192.168.0.164 | dst=224.0.0.251 | proto=Protocol-(17, 20)
2025-10-23 13:40:25,049 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,049 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,049 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,049 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,251 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,352 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,452 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.221.119.152 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.221.119.152 | proto=Protocol-(6, 20)
2025-10-23 13:40:25,854 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.250.202.196 (Protocol-(17, 20)) | src=192.168.0.216 | dst=142.250.202.196 | proto=Protocol-(17, 20)
2025-10-23 13:40:25,955 - firewall - INFO - Packet allowed: 142.250.202.196 -> 192.168.0.216 (Protocol-(17, 20)) | src=142.250.202.196 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 13:40:26,707 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.250.202.196 (Protocol-(17, 20)) | src=192.168.0.216 | dst=142.250.202.196 | proto=Protocol-(17, 20)
2025-10-23 13:40:26,819 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,819 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,820 - firewall - INFO - Packet allowed: 142.250.202.196 -> 192.168.0.216 (Protocol-(17, 20)) | src=142.250.202.196 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 13:40:26,920 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,921 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,921 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,922 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,922 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,922 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,922 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:26,923 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:27,125 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:27,125 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:27,125 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,133 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,135 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,338 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,338 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,339 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,339 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,339 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,339 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,540 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:29,642 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:30,344 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.255 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.255 | proto=Protocol-(17, 20)
2025-10-23 13:40:31,861 - firewall - INFO - Packet allowed: 192.168.0.164 -> 224.0.0.251 (Protocol-(17, 20)) | src=192.168.0.164 | dst=224.0.0.251 | proto=Protocol-(17, 20)
2025-10-23 13:40:34,173 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:40:34,174 - firewall - INFO - Packet allowed: 192.168.0.239 -> 192.168.0.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=192.168.0.255 | proto=Protocol-(17, 20)
2025-10-23 13:40:34,174 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:40:34,174 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:40:34,174 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,175 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,275 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,275 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,275 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,276 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,376 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,577 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:34,677 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:37,994 - firewall - INFO - Packet allowed: 192.168.0.216 -> 23.23.59.121 (Protocol-(6, 20)) | src=192.168.0.216 | dst=23.23.59.121 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,357 - firewall - INFO - Packet allowed: 192.168.0.216 -> 23.23.59.121 (Protocol-(6, 20)) | src=192.168.0.216 | dst=23.23.59.121 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,359 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,360 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,461 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,461 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,462 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,463 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,564 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,564 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,564 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,564 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,565 - firewall - INFO - Packet allowed: 192.168.0.216 -> 23.23.59.121 (Protocol-(6, 20)) | src=192.168.0.216 | dst=23.23.59.121 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,766 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,766 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:40:38,766 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:39,168 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:39,168 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:40:39,168 - firewall - INFO - Packet allowed: 192.168.0.216 -> 23.23.59.121 (Protocol-(6, 20)) | src=192.168.0.216 | dst=23.23.59.121 | proto=Protocol-(6, 20)
